MS,commit,author,date,message,branch
28064,61b6eba,Gergely Attila Kiss,"Sun Dec 5 16:39:32 2021 +0100","update to zenodo v2",""
28064,dee68ef,Miklos Koren,"Fri Nov 5 14:29:39 2021 +0100","Edit report"," (origin/version1)"
28064,77c03b3,Miklos Koren,"Fri Nov 5 14:14:57 2021 +0100","Report",""
28064,aa1e08c,Miklos Koren,"Fri Nov 5 14:14:49 2021 +0100","Report",""
28064,cf6e922,Gergely Attila Kiss,"Sun Oct 24 07:45:49 2021 +0200","add a comment on exhibits",""
28064,cb7e409,Gergely Attila Kiss,"Sun Oct 24 07:41:02 2021 +0200","check codes and add report",""
28064,bc621e9,Gergely Attila Kiss,"Sun Oct 24 07:03:50 2021 +0200","add manuscript",""
28064,485f6f3,Gergely Attila Kiss,"Sun Oct 24 07:02:13 2021 +0200","initial commit",""
26878,a6903a7,Gergely Attila Kiss,"Mon Mar 7 21:09:06 2022 +0100","update report"," (tag: accept, origin/version3)"
26878,0c0b676,Gergely Attila Kiss,"Mon Mar 7 17:31:36 2022 +0100","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
26878,13748ff,Gergely Attila Kiss,"Fri Jan 21 17:45:39 2022 +0100","run codes and update report"," (origin/version2)"
26878,ec85d56,Gergely Attila Kiss,"Fri Jan 21 11:03:06 2022 +0100","update to zenodo v2",""
26878,eaf93a4,Miklos Koren,"Thu Nov 18 15:58:23 2021 +0100","Report"," (origin/version1)"
26878,bbf0ff0,Gergely Attila Kiss,"Fri Nov 12 13:07:40 2021 +0100","update report and try running GMM_main.m",""
26878,358c564,Gergely Attila Kiss,"Sun Oct 24 16:13:58 2021 +0200","run codes, add report",""
26878,7d8ac0b,Gergely Attila Kiss,"Sun Oct 24 07:50:45 2021 +0200","initial commit",""
27642,c52be7b,csokaimola,"Wed Nov 17 11:19:53 2021 +0100","update report"," (tag: accepted, origin/version3)"
27642,54ff0c4,csokaimola,"Wed Nov 17 11:17:47 2021 +0100","update package v3 from zenodo https://zenodo.org/record/5701565#.YZTVa3so9H5"," (HEAD -> author, origin/author, origin/HEAD)"
27642,f3435df,Miklos Koren,"Fri Nov 12 16:15:17 2021 +0100","Edit report"," (origin/version2)"
27642,8cc215f,Miklos Koren,"Fri Nov 12 16:14:02 2021 +0100","Report",""
27642,25eeb0c,csokaimola,"Tue Nov 9 09:43:10 2021 +0100","apdate report",""
27642,84f3d55,csokaimola,"Tue Nov 9 09:16:21 2021 +0100","add MS",""
27642,7a5c094,csokaimola,"Tue Nov 9 09:12:48 2021 +0100","add files from zenodo https://zenodo.org/record/5651241#.YYos1Hso-EA version2",""
27642,fcd797e,Miklos Koren,"Fri Nov 5 14:57:01 2021 +0100","Report"," (origin/version1)"
27642,108d194,Miklos Koren,"Fri Nov 5 14:56:52 2021 +0100","Report",""
27642,6ab7427,Miklos Koren,"Fri Nov 5 14:55:53 2021 +0100","Report",""
27642,5364f9e,Miklos Koren,"Fri Nov 5 14:55:35 2021 +0100","Report",""
27642,b280b76,Gergely Attila Kiss,"Fri Oct 29 20:42:48 2021 +0200","add report",""
27642,0b29a89,Gergely Attila Kiss,"Fri Oct 29 20:37:42 2021 +0200","run codes",""
27642,a0fa0f3,Gergely Attila Kiss,"Fri Oct 29 20:22:43 2021 +0200","initial commit",""
26454,3a2dcec,Miklos Koren,"Wed Jan 5 16:59:44 2022 +0100","Report"," (origin/version2)"
26454,d7a9d05,zaveczgergo,"Thu Dec 16 16:48:12 2021 +0100","correcting report.yaml",""
26454,fbb3068,zaveczgergo,"Thu Dec 16 16:42:29 2021 +0100","moving report.yaml",""
26454,0b2abe6,zaveczgergo,"Thu Dec 16 16:41:09 2021 +0100","adding report.yaml for version2",""
26454,13798f5,zaveczgergo,"Thu Dec 16 15:56:31 2021 +0100","deleting some files rstudio created",""
26454,f8a34a6,zaveczgergo,"Thu Dec 16 15:52:18 2021 +0100","adding files after running codes",""
26454,d542d51,zaveczgergo,"Wed Dec 15 16:45:22 2021 +0100","readding manuscript"," (HEAD -> author, origin/author, origin/HEAD)"
26454,b65f8b6,zaveczgergo,"Wed Dec 15 16:37:07 2021 +0100","update to zenodo version 2",""
26454,3533370,Miklos Koren,"Thu Nov 18 16:13:54 2021 +0100","Report"," (origin/version1)"
26454,4ca9188,Miklos Koren,"Thu Nov 18 16:13:37 2021 +0100","Report",""
26454,5ba8da4,Miklos Koren,"Thu Nov 18 16:06:32 2021 +0100","Move report to root",""
26454,961ff36,zaveczgergo,"Wed Nov 10 13:45:10 2021 +0100","Adding Manuscript and report",""
26454,abc7d6e,zaveczgergo,"Wed Nov 10 17:17:09 2021 +0100","Adding a line on simulations in the report",""
26454,3bbcee7,zaveczgergo,"Wed Nov 10 17:13:37 2021 +0100","Trying to run matlab codes with parpool set as 4",""
26454,01556d7,zaveczgergo,"Wed Nov 10 13:45:10 2021 +0100","Adding Manuscript and report",""
26454,0c1504f,zaveczgergo,"Wed Nov 10 12:48:17 2021 +0100","Run Table1.do",""
26454,5b44434,zaveczgergo,"Mon Nov 8 19:50:04 2021 +0100","Correct and run appendix.do",""
26454,6a1a704,zaveczgergo,"Mon Nov 8 19:48:27 2021 +0100","Correct and run results.do",""
26454,cd53527,zaveczgergo,"Mon Nov 8 19:17:46 2021 +0100","Run matlab files",""
26454,a1500f3,zaveczgergo,"Mon Nov 8 18:57:08 2021 +0100","Correct and run build_datasets.do",""
26454,b8d8d73,zaveczgergo,"Mon Nov 8 18:23:05 2021 +0100","add files from zenodo link",""
24767,b22356d,Miklos Koren,"Wed Jan 5 17:06:45 2022 +0100","Report"," (tag: accepted, origin/version2)"
24767,a9e5d63,zaveczgergo,"Tue Dec 14 15:27:11 2021 +0100","add report for version 2",""
24767,7cbc516,zaveczgergo,"Tue Dec 14 14:41:03 2021 +0100","re-add manuscript"," (HEAD -> author, origin/author, origin/HEAD)"
24767,605ba5b,zaveczgergo,"Tue Dec 14 14:39:46 2021 +0100","update to zenodo version 2",""
24767,e88c01a,Miklos Koren,"Thu Nov 18 16:23:17 2021 +0100","Report"," (origin/version1)"
24767,4bb4e2e,Miklos Koren,"Thu Nov 18 16:21:40 2021 +0100","Move report to root",""
24767,bad2de2,zaveczgergo,"Fri Nov 12 18:13:58 2021 +0100","Add report.yaml",""
24767,3d6b2a0,zaveczgergo,"Fri Nov 12 18:13:58 2021 +0100","Add report.yaml",""
24767,42f819e,zaveczgergo,"Fri Nov 12 17:46:46 2021 +0100","Try to run m code",""
24767,7a65780,zaveczgergo,"Fri Nov 12 17:24:29 2021 +0100","Adding Manuscript",""
24767,6101b23,zaveczgergo,"Fri Nov 12 13:48:57 2021 +0100","add files from zenodo link",""
25780,7882a28,csokaimola,"Sun Dec 12 15:08:40 2021 +0100","update report"," (origin/version2)"
25780,f833e86,csokaimola,"Sun Dec 12 14:30:03 2021 +0100","add files from zenodo https://zenodo.org/record/5772718#.YbX3zrso-EA version2"," (HEAD -> author, tag: accepted, origin/author, origin/HEAD)"
25780,18dd474,Miklos Koren,"Thu Dec 9 14:19:50 2021 +0100","Report"," (origin/version1)"
25780,b344357,zaveczgergo,"Wed Dec 8 19:15:17 2021 +0100","Trying to run master.do with some minor modifications. Fails as no EU-SILC data are provided in package.",""
25780,4eaa8a2,zaveczgergo,"Wed Dec 8 19:13:44 2021 +0100","Add Manuscript and report.yaml",""
25780,7fbd6d5,zaveczgergo,"Fri Dec 3 17:06:03 2021 +0100","Adding placeholders to have folders",""
25780,80eac1c,zaveczgergo,"Tue Nov 30 16:59:23 2021 +0100","add files from zenodo link",""
28207,7d9c812,Gergely Attila Kiss,"Fri Jan 21 10:51:38 2022 +0100","update report"," (tag: accepted, origin/version2)"
28207,529964f,Gergely Attila Kiss,"Fri Jan 21 10:50:40 2022 +0100","update to zenodo v1.0.1",""
28207,b001c49,Miklos Koren,"Wed Jan 5 20:03:46 2022 +0100","Report"," (origin/version1)"
28207,65f1e85,Gergely Attila Kiss,"Wed Jan 5 14:47:47 2022 +0100","run codes and add report",""
28207,4a57537,Gergely Attila Kiss,"Mon Dec 13 10:09:41 2021 +0100","remove report",""
28207,af51fb0,Gergely Attila Kiss,"Mon Dec 13 10:04:53 2021 +0100","add manuscript"," (HEAD -> author, origin/author, origin/HEAD)"
28207,ad4cdd9,Gergely Attila Kiss,"Fri Dec 10 22:32:12 2021 +0100","initial commit",""
28147,5c6cb11,Gergely Attila Kiss,"Tue Jan 25 09:32:02 2022 +0100","update report"," (origin/version3)"
28147,c34335c,Gergely Attila Kiss,"Tue Jan 25 09:12:10 2022 +0100","update to zeondo v3"," (origin/author)"
28147,c35c075,Miklós Koren,"Wed Jan 19 12:09:27 2022 +0100","Update report.yaml"," (origin/version2)"
28147,f47623e,Gergely Attila Kiss,"Wed Jan 5 20:31:31 2022 +0100","run codes and update report",""
28147,b09803a,Gergely Attila Kiss,"Wed Jan 5 17:34:12 2022 +0100","update to zenodo v2",""
28147,8056b29,Miklos Koren,"Fri Dec 17 19:17:56 2021 +0100","Report"," (HEAD -> version1, origin/version1, origin/HEAD)"
28147,2a03f02,Gergely Attila Kiss,"Mon Dec 13 17:30:03 2021 +0100","run codes and add report",""
28147,16cf049,Gergely Attila Kiss,"Mon Dec 13 10:46:15 2021 +0100","add manuscript",""
28147,ffc4539,Gergely Attila Kiss,"Fri Dec 10 23:28:54 2021 +0100","initial commit",""
25146,23bea34,Miklos Koren,"Thu Mar 31 21:27:40 2022 +0200","Report"," (tag: accepted, origin/version2)"
25146,4bf0eea,Miklos Koren,"Thu Mar 31 21:27:31 2022 +0200","Report",""
25146,6395e85,csokaimola,"Mon Mar 21 11:00:42 2022 +0100","update readme",""
25146,c475c51,csokaimola,"Mon Mar 21 10:55:45 2022 +0100","update readme",""
25146,4c515ec,csokaimola,"Mon Mar 21 10:40:23 2022 +0100","update readme",""
25146,b449d47,csokaimola,"Mon Mar 21 10:16:29 2022 +0100","add files from https://doi.org/10.5281/zenodo.6368037 v2"," (HEAD -> author, origin/author, origin/HEAD)"
25146,b191038,csokaimola,"Mon Mar 21 10:14:13 2022 +0100","add files from https://doi.org/10.5281/zenodo.6368037 v2",""
25146,bebf555,Miklos Koren,"Fri Dec 17 19:54:30 2021 +0100","Report"," (origin/version1)"
25146,0955301,zaveczgergo,"Tue Dec 14 14:12:58 2021 +0100","Add report.yaml",""
25146,4e7b1ea,zaveczgergo,"Mon Dec 13 17:32:56 2021 +0100","add files from zenodo link",""
26222,9af760c,Gergely Attila Kiss,"Mon Jan 24 19:55:06 2022 +0100","update report"," (tag: accepted, origin/version3)"
26222,8cdef5d,Gergely Attila Kiss,"Mon Jan 24 19:44:17 2022 +0100","update to zenodo v4"," (HEAD -> author, origin/author, origin/HEAD)"
26222,6d10478,Miklos Koren,"Thu Jan 20 13:35:20 2022 +0100","Report"," (origin/version2)"
26222,21eb0fa,Miklos Koren,"Thu Jan 20 13:35:05 2022 +0100","Report",""
26222,8c17fbe,Gergely Attila Kiss,"Tue Jan 11 21:38:12 2022 +0100","update report",""
26222,4c86d54,Gergely Attila Kiss,"Tue Jan 11 21:18:28 2022 +0100","update to zenodo v3",""
26222,89dabac,Miklos Koren,"Wed Jan 5 17:11:39 2022 +0100","Report"," (origin/version1)"
26222,704510f,Gergely Attila Kiss,"Mon Dec 20 15:34:07 2021 +0100","update report",""
26222,0c8ac23,Gergely Attila Kiss,"Mon Dec 20 14:39:13 2021 +0100","add manuscript and report",""
26222,3ded985,Gergely Attila Kiss,"Mon Dec 20 14:37:14 2021 +0100","add manuscript",""
26222,424386f,Gergely Attila Kiss,"Mon Dec 20 14:36:05 2021 +0100","initial commit",""
29034,e90cafb,Gergely Attila Kiss,"Mon Jan 24 21:06:45 2022 +0100","update to version2"," (tag: accepted, origin/version2)"
29034,54d2eb8,Miklos Koren,"Wed Jan 19 11:32:36 2022 +0100","Update notes"," (HEAD -> version1, origin/version1, origin/HEAD)"
29034,e90fd65,Gergely Attila Kiss,"Wed Jan 5 17:26:39 2022 +0100","add files for editorial check",""
26817,2f3e815,Gergely Attila Kiss,"Mon May 30 23:31:53 2022 +0200","Merge branch 'version3' of github.com:restud-replication-packages/26817 into version3"," (tag: accepted, origin/version3)"
26817,8e13ee2,Gergely Attila Kiss,"Mon May 30 23:27:02 2022 +0200","rerun codes and update report",""
26817,7d98bce,Gergely Attila Kiss,"Tue May 24 11:02:07 2022 +0200","update to zenodo v3",""
26817,581622c,Gergely Attila Kiss,"Tue May 24 11:00:18 2022 +0200","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
26817,86e631c,Miklos Koren,"Tue May 17 09:51:21 2022 +0200","Edit README",""
26817,34d67a5,Miklos Koren,"Tue May 17 09:49:54 2022 +0200","Edit report",""
26817,a7631c9,Miklos Koren,"Tue May 17 09:43:09 2022 +0200","Add runtime advice to README",""
26817,aaff3a3,Miklos Koren,"Tue May 17 09:39:59 2022 +0200","Add back DAS and citations",""
26817,3f885ef,Miklos Koren,"Tue May 17 09:33:58 2022 +0200","Fix typose in our version of README",""
26817,098b2cd,Gergely Attila Kiss,"Wed May 11 08:17:55 2022 +0200","update readme",""
26817,3043e5b,Gergely Attila Kiss,"Wed May 4 17:31:05 2022 +0200","update report with comment on readme",""
26817,7258daa,Gergely Attila Kiss,"Wed May 4 17:23:14 2022 +0200","merge report",""
26817,4920166,Gergely Attila Kiss,"Wed May 4 17:20:50 2022 +0200","add replication excels",""
26817,cd430aa,Gergely Attila Kiss,"Wed May 4 17:20:09 2022 +0200","update report",""
26817,34cfb83,Miklós Koren,"Wed May 4 16:49:58 2022 +0200","Edit report",""
26817,f4c29b1,Gergely Attila Kiss,"Wed May 4 14:26:42 2022 +0200","update report",""
26817,cd2d703,Gergely Attila Kiss,"Mon May 2 17:13:52 2022 +0200","run program and update report",""
26817,039a6ce,Gergely Attila Kiss,"Wed Apr 27 13:15:51 2022 +0200","compile codes and run exe",""
26817,8409d0a,Miklos Koren,"Mon Apr 25 18:53:18 2022 +0200","Add files sent by Itai in email",""
26817,d3fc7b5,Gergely Attila Kiss,"Mon Mar 21 19:38:34 2022 +0100","update report based on server tries for compilation"," (origin/version2)"
26817,78da6dc,Gergely Attila Kiss,"Sat Mar 19 13:14:06 2022 +0100","update report with comment on csharp",""
26817,ae5013d,Gergely Attila Kiss,"Mon Mar 7 12:44:12 2022 +0100","update report",""
26817,f483beb,Gergely Attila Kiss,"Mon Mar 7 10:09:53 2022 +0100","update to zenodo v2",""
26817,85c72c0,Miklos Koren,"Thu Jan 20 13:16:37 2022 +0100","Report"," (origin/version1)"
26817,374ecc1,Gergely Attila Kiss,"Wed Jan 5 21:35:08 2022 +0100","add report",""
26817,f124712,Gergely Attila Kiss,"Mon Dec 20 20:25:58 2021 +0100","add manuscript",""
26817,9a49ac4,Gergely Attila Kiss,"Mon Dec 20 20:17:44 2021 +0100","initial commit",""
27186,077d499,zaveczgergo,"Tue Feb 8 18:39:01 2022 +0100","adding report.yaml"," (tag: accept, origin/version2)"
27186,dc005bf,zaveczgergo,"Tue Feb 8 18:12:07 2022 +0100","changing the manuscript",""
27186,5adada5,zaveczgergo,"Tue Feb 8 17:53:56 2022 +0100","update to zenodo version 2"," (HEAD -> author, origin/author, origin/HEAD)"
27186,285e4ad,Miklos Koren,"Wed Jan 5 19:55:52 2022 +0100","Report"," (origin/version1)"
27186,e6ecbb6,Miklos Koren,"Wed Jan 5 19:55:25 2022 +0100","Report",""
27186,c2305cf,Miklos Koren,"Wed Jan 5 19:54:44 2022 +0100","Report",""
27186,b48b1df,zaveczgergo,"Wed Jan 5 14:12:58 2022 +0100","adding report.yaml",""
27186,470a612,zaveczgergo,"Wed Jan 5 14:12:33 2022 +0100","running FigureA5.do",""
27186,e9475c5,zaveczgergo,"Wed Jan 5 14:11:42 2022 +0100","adding manuscript",""
27186,50cbdb3,zaveczgergo,"Wed Jan 5 12:53:55 2022 +0100","add files from zenodo link",""
30819,3fd5948,zaveczgergo,"Tue Feb 8 20:51:50 2022 +0100","adding report.yaml"," (tag: accept, origin/version2)"
30819,ba4688f,zaveczgergo,"Tue Feb 8 19:10:24 2022 +0100","update to zenodo version 2"," (HEAD -> author, origin/author, origin/HEAD)"
30819,24c353b,Miklos Koren,"Thu Jan 20 13:24:30 2022 +0100","Report"," (origin/version1)"
30819,f2830c3,Miklos Koren,"Thu Jan 20 13:24:17 2022 +0100","Report",""
30819,f13f1e8,zaveczgergo,"Thu Jan 6 18:51:21 2022 +0100","moving report.yaml to the right place",""
30819,3b32890,zaveczgergo,"Thu Jan 6 18:50:13 2022 +0100","adding report.yaml",""
30819,e1dd44d,zaveczgergo,"Thu Jan 6 18:46:12 2022 +0100","running an additional do file",""
30819,79b7f95,zaveczgergo,"Wed Jan 5 18:27:37 2022 +0100","Delete Rhistory",""
30819,f710f2a,zaveczgergo,"Wed Jan 5 18:26:49 2022 +0100","running most do files",""
30819,cd7c2e2,zaveczgergo,"Wed Jan 5 16:52:17 2022 +0100","adding manuscript",""
30819,fc9183e,zaveczgergo,"Wed Jan 5 16:23:00 2022 +0100","add files from zenodo link",""
26804,acd04b0,zaveczgergo,"Tue Feb 8 21:15:47 2022 +0100","adding the report.yaml for version2"," (tag: accept, origin/version2)"
26804,a0f474f,zaveczgergo,"Tue Feb 8 21:09:16 2022 +0100","delete report and response from author"," (HEAD -> author, origin/author, origin/HEAD)"
26804,6c61925,zaveczgergo,"Tue Feb 8 21:06:26 2022 +0100","update to zenodo version2",""
26804,d7b915a,Miklos Koren,"Wed Feb 2 19:38:58 2022 +0100","Edit report"," (origin/version1)"
26804,45f928c,zaveczgergo,"Wed Jan 26 11:36:46 2022 +0100","add report.yaml",""
26804,1543464,zaveczgergo,"Tue Jan 18 15:59:17 2022 +0100","add files from Manuscript",""
26804,b5c4341,zaveczgergo,"Tue Jan 18 15:56:29 2022 +0100","add files from zenodo link",""
29281,fb577b0,Gergely Attila Kiss,"Tue Feb 8 18:38:00 2022 +0100","update report+"," (tag: accept, origin/version2)"
29281,26be3d3,Gergely Attila Kiss,"Tue Feb 8 18:33:11 2022 +0100","update to zeondo v2"," (HEAD -> author, origin/author, origin/HEAD)"
29281,6e42fcc,Miklos Koren,"Wed Feb 2 19:47:18 2022 +0100","Edit report"," (origin/version1)"
29281,7a0b705,Gergely Attila Kiss,"Fri Jan 21 18:10:10 2022 +0100","run codes and add report",""
29281,5ac30e7,Gergely Attila Kiss,"Fri Jan 21 17:51:30 2022 +0100","add manuscript",""
29281,a0f332a,Gergely Attila Kiss,"Fri Jan 21 17:47:46 2022 +0100","initial commit",""
27453,cbf4789,Gergely Attila Kiss,"Tue Feb 8 23:55:53 2022 +0100","update report"," (tag: accept, origin/version2)"
27453,2a3279a,Gergely Attila Kiss,"Tue Feb 8 18:42:48 2022 +0100","update to zeondo v2"," (HEAD -> author, origin/author, origin/HEAD)"
27453,e980ce2,Miklos Koren,"Wed Feb 2 18:43:16 2022 +0100","Edit report"," (origin/version1)"
27453,be7d50e,Gergely Attila Kiss,"Fri Jan 21 19:18:16 2022 +0100","compare results with manuscript",""
27453,57a233d,Gergely Attila Kiss,"Fri Jan 21 18:58:55 2022 +0100","add manuscript and run codes",""
27453,a77b1cc,Gergely Attila Kiss,"Fri Jan 21 18:17:38 2022 +0100","add manuscript",""
27453,7ddbd57,Gergely Attila Kiss,"Fri Jan 21 18:11:50 2022 +0100","initial commit",""
28574,96ef9a0,Gergely Attila Kiss,"Wed Feb 9 00:07:43 2022 +0100","update report"," (tag: accept, origin/version2)"
28574,0d91ede,Gergely Attila Kiss,"Wed Feb 9 00:00:49 2022 +0100","update to zeondo v2"," (HEAD -> author, origin/author, origin/HEAD)"
28574,82b8306,Miklos Koren,"Wed Feb 2 19:22:54 2022 +0100","Edit report"," (origin/version1)"
28574,738bd56,Gergely Attila Kiss,"Tue Jan 25 10:32:55 2022 +0100","add report",""
28574,29ebb29,Gergely Attila Kiss,"Tue Jan 25 10:04:08 2022 +0100","initial commit",""
29526,c5abb9a,Gergely Attila Kiss,"Tue Mar 1 11:50:48 2022 +0100","update report"," (tag: accept, origin/version2)"
29526,78da68f,Gergely Attila Kiss,"Tue Mar 1 11:43:39 2022 +0100","update to zenode v2"," (HEAD -> author, origin/author, origin/HEAD)"
29526,2c23e66,Gergely Attila Kiss,"Tue Jan 25 11:20:22 2022 +0100","add report"," (origin/version1)"
29526,b865539,Gergely Attila Kiss,"Tue Jan 25 10:56:24 2022 +0100","add manuscript",""
29526,19ecc8f,Gergely Attila Kiss,"Tue Jan 25 10:49:25 2022 +0100","initial commit",""
28953,6781238,Gergely Attila Kiss,"Wed Jun 22 20:36:58 2022 +0200","update report"," (tag: accept, origin/version4)"
28953,81e64b0,Gergely Attila Kiss,"Wed Jun 22 20:33:31 2022 +0200","update to zenodo v4"," (HEAD -> author, origin/author, origin/HEAD)"
28953,58a1913,Gergely Attila Kiss,"Tue May 10 21:48:19 2022 +0200","update report"," (origin/version3)"
28953,42b0200,Gergely Attila Kiss,"Tue May 10 21:40:20 2022 +0200","update to zenodo v3",""
28953,95c35b6,Miklós Koren,"Tue May 3 18:18:43 2022 +0200","Edit report"," (origin/version2)"
28953,6d38cca,Gergely Attila Kiss,"Wed Apr 20 13:09:52 2022 +0200","update report",""
28953,b2a9e1d,Gergely Attila Kiss,"Wed Apr 20 13:01:58 2022 +0200","update to zenodo v2",""
28953,21004d3,Miklos Koren,"Fri Feb 18 15:39:39 2022 +0100","Edit report"," (origin/version1)"
28953,cad073e,Gergely Attila Kiss,"Tue Jan 25 11:33:48 2022 +0100","add report",""
28953,b6cecfa,Gergely Attila Kiss,"Tue Jan 25 11:25:40 2022 +0100","add manuscript",""
28953,042cc80,Gergely Attila Kiss,"Tue Jan 25 11:23:05 2022 +0100","initial commit",""
29554,162f97c,Miklos Koren,"Thu Jun 30 20:11:50 2022 +0200","Add files from https://zenodo.org/record/6783408/files/SZ_WeAreAllBehavioral_replication_final_v2.zip?download=1"," (HEAD -> author, tag: accept, origin/version5, origin/author, origin/HEAD)"
29554,c1c9aca,Gergely Attila Kiss,"Tue May 17 16:21:06 2022 +0200","update report"," (origin/version4)"
29554,2857e97,Gergely Attila Kiss,"Tue May 17 16:12:14 2022 +0200","update to zenodo v4",""
29554,add2a7e,Miklós Koren,"Tue May 3 19:24:34 2022 +0200","Edit report"," (origin/version3)"
29554,93f4bec,Gergely Attila Kiss,"Mon Apr 4 13:06:07 2022 +0200","update report",""
29554,10cb1fc,Gergely Attila Kiss,"Mon Apr 4 11:52:31 2022 +0200","update report",""
29554,4bdfa36,Gergely Attila Kiss,"Mon Apr 4 11:41:52 2022 +0200","update to zenodo v3",""
29554,e061593,Miklos Koren,"Fri Mar 18 18:57:12 2022 +0100","Edit report"," (origin/version2)"
29554,9541464,Gergely Attila Kiss,"Fri Mar 4 08:46:49 2022 +0100","run codes and update report",""
29554,f4eb389,Gergely Attila Kiss,"Thu Mar 3 13:49:53 2022 +0100","update to zenodo v2",""
29554,00fefb7,Miklos Koren,"Fri Feb 18 15:39:24 2022 +0100","Edit report"," (origin/version1)"
29554,f5b426b,csokaimola,"Mon Jan 31 22:26:46 2022 +0100","update report",""
29554,2758739,csokaimola,"Mon Jan 31 14:20:00 2022 +0100","update report",""
29554,f18216f,csokaimola,"Mon Jan 31 14:18:01 2022 +0100","add report",""
29554,ed7fe75,csokaimola,"Mon Jan 31 14:16:46 2022 +0100","add MS",""
29554,9b38094,csokaimola,"Mon Jan 31 13:59:24 2022 +0100","initialize repo v1 https://zenodo.org/record/5907898#.YffbMfgo_IU",""
25989,f84681d,Gergely Attila Kiss,"Thu Mar 3 10:55:51 2022 +0100","update report"," (tag: accept, origin/version2)"
25989,bd0e0ae,Miklos Koren,"Fri Feb 18 16:08:00 2022 +0100","Edit report"," (origin/version1)"
25989,406473a,Gergely Attila Kiss,"Fri Feb 4 13:39:07 2022 +0100","add report",""
25989,581d1f1,Gergely Attila Kiss,"Thu Feb 3 10:25:13 2022 +0100","initial commit"," (HEAD -> author, origin/author, origin/HEAD)"
22564,69e78da,Gergely Attila Kiss,"Wed Apr 20 13:17:29 2022 +0200","update report"," (origin/version3)"
22564,78eea75,Gergely Attila Kiss,"Wed Apr 20 13:15:24 2022 +0200","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
22564,c1b345d,Gergely Attila Kiss,"Mon Apr 4 11:33:46 2022 +0200","update report"," (origin/version2)"
22564,e0e140b,Gergely Attila Kiss,"Mon Apr 4 11:24:47 2022 +0200","update to zenodo v2",""
22564,72de4af,Miklos Koren,"Wed Feb 23 18:02:41 2022 +0100","Edit report"," (origin/version1)"
22564,3151864,Gergely Attila Kiss,"Wed Feb 9 09:19:28 2022 +0100","add report",""
22564,0d2f9af,Gergely Attila Kiss,"Wed Feb 9 00:11:09 2022 +0100","add manuscript",""
22564,a4801e5,Gergely Attila Kiss,"Wed Feb 9 00:10:23 2022 +0100","add manuscript",""
22564,d154bd8,Gergely Attila Kiss,"Wed Feb 9 00:09:11 2022 +0100","initial commit",""
28074,592bed4,Gergely Attila Kiss,"Tue Aug 23 10:14:37 2022 +0200","update report"," (tag: accept, origin/version3)"
28074,ac41279,Gergely Attila Kiss,"Tue Aug 23 10:08:57 2022 +0200","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
28074,fbda1de,Miklos Koren,"Tue May 17 08:46:44 2022 +0200","Edit report"," (origin/version2)"
28074,4784722,Gergely Attila Kiss,"Tue May 10 21:00:20 2022 +0200","update report",""
28074,1ad0e65,Gergely Attila Kiss,"Tue May 10 20:47:42 2022 +0200","update to zenodo v2",""
28074,1e666ce,Miklos Koren,"Fri Feb 18 12:42:45 2022 +0100","Edit report"," (origin/version1)"
28074,fdd2efe,Miklos Koren,"Fri Feb 18 12:38:02 2022 +0100","Edit report",""
28074,03ae51d,Gergely Attila Kiss,"Mon Feb 14 20:23:13 2022 +0100","run code and add report",""
28074,cd5fdb9,Gergely Attila Kiss,"Mon Feb 14 19:54:43 2022 +0100","add manuscript",""
28074,a41add9,Gergely Attila Kiss,"Mon Feb 14 19:53:37 2022 +0100","initial commit",""
28700,60d80a9,Gergely Attila Kiss,"Tue Mar 22 23:11:49 2022 +0100","update report"," (tag: accepted, origin/version3)"
28700,51a7bfe,Gergely Attila Kiss,"Tue Mar 22 20:18:06 2022 +0100","update to zenodo v3"," (HEAD -> author, origin/author, origin/HEAD)"
28700,55f627b,csokaimola,"Tue Mar 1 14:10:35 2022 +0100","update report"," (origin/version2)"
28700,a2ae821,csokaimola,"Tue Mar 1 14:09:31 2022 +0100","add files from zenodo v2 https://zenodo.org/record/6302279",""
28700,54c394b,Miklos Koren,"Wed Feb 23 18:08:28 2022 +0100","Edit report"," (origin/version1)"
28700,1f3a7f1,Gergely Attila Kiss,"Mon Feb 14 21:25:22 2022 +0100","run codes and add report",""
28700,a564269,Gergely Attila Kiss,"Mon Feb 14 20:25:21 2022 +0100","initial commit",""
27825,00e48e5,Miklos Koren,"Wed Jul 13 19:11:59 2022 +0200","Content from https://zenodo.org/record/6819585/files/27825.zip?download=1 exactly matches earlier versions"," (HEAD -> author, tag: accept, origin/author, origin/HEAD)"
27825,94fece7,Miklos Koren,"Fri Jul 1 16:17:58 2022 +0200","edit report"," (origin/version2)"
27825,40f1183,Gergely Attila Kiss,"Tue Jun 14 21:20:07 2022 +0200","update report",""
27825,06290e3,Gergely Attila Kiss,"Tue Jun 14 21:17:58 2022 +0200","update report",""
27825,2c53b7f,Miklós Koren,"Thu Jun 2 13:51:03 2022 +0200","Edit report",""
27825,081a13f,Gergely Attila Kiss,"Wed May 11 09:28:23 2022 +0200","update report",""
27825,e56cbd2,csokaimola,"Wed May 4 21:09:02 2022 +0200","edit report, add png of statistics.xlsx",""
